id,name
6593,JEFF ROSS
6594,SARAH SILVERMAN
6595,RABBIS
6596,RABBI RUDENSTEIN
6597,TEENAGED KRUSTY
6598,CLIVE MERIWETHER
6599,DAVID HYDE PIERCE
6600,NEIL SIMON
6601,MIDDLE-AGED KRUSTY
6602,GERMAN HOUSEKEEPER
6603,RODNEY DANGERFIELD
6604,RESUSCI-ANNIE
6605,CEELO GREEN-TYPE
6607,GITMO
6608,NFL NARRATOR
6609,CAPTAIN BOWDITCH/SAILORS
6610,TRUDY ZENGLER
6611,KID DEMON
6612,BULLY DEMON
6613,SCREAMING TORSO
6614,DEMON GIRL
6615,PRINCIPAL HEAD #2
6616,DEMON TEACHER
6617,JEFFISTOPHELES
6618,JOCK DEMON
6619,HOT STUFF
6620,PRINCIPAL HEAD #1
6621,NOAH WEBSTER
6622,MISERABLE MAN
6624,WISEGUYS
6625,MOOG/LEONARD/CARLTON/DUM
6626,DUM
6627,LEONARD/CARLTON
6628,PARTYGOER
6629,STANLEY KUBRICK
6630,AL BUNDY
6631,PEG ALIEN
6632,ORIGINAL MARGE
6633,ORIGINAL HOMER
6634,ORIGINAL BART
6635,REGULAR GHOST MARGE
6636,REGULAR GHOST LISA
6637,REGULAR GHOST HOMER
6638,ORIGINAL GHOST MARGE
6639,REGULAR GHOST MARGE/ ORIGINAL GHOST MARGE
6640,ORIGINAL GHOST BART
6641,ORIGINAL GHOST HOMER
6623,MOOG
6643,CGI DOG
6644,MINION MARGE SIMPSON
6645,MINION HOMER SIMPSON
6646,ORIGINAL GHOST LISA
6648,MUTANT CHARLIE
6649,MAXINE
6650,HEDONISMBOT
6651,JUKEBOX RECORD
6652,LEELA
6653,FRY
6655,HERMES
6656,DR. ZOIDBERG
6657,FRY/PROFESSOR/LEELA
6658,MORBO
6659,LINDA
6660,BART GOBLINS
6661,SCRUFFY
6662,SPOILED 2-YEAR-OLD
6663,LRRR
6664,NDND
6665,TEACHER IN BACK
6666,MR. LASSEN
6667,DESERT HIPSTER
6668,CUPCAKE MAN
6669,BLAZING GUY VETERAN
6670,HIPSTER WOMAN
6671,TUBA PLAYER
6672,BLAZING GUY HIPSTER
6673,FIRE PRIESTESS
6674,2ND REVELER
6675,MAN IN CENTER OF PRISON
6676,NELSON COMET
6677,KING TOOT
6678,GUITAR CENTRAL EMPLOYEE #1
6679,STIG
6680,SUNGAZER SINGER
6681,NICK DELACOURT
6682,PETER D'ABBRUZIO
6683,SHREDDER STEVENS
6684,LORDS OF ROCK
6685,SAMMY HAGAR
6686,FREDDY FREEMAN
6687,FORUM ANNOUNCER
6688,COVERCRAFT
6689,R3
6690,GOLDEN ROBOT
6691,KARAOKE MACHINE
6692,WISEGUY VENDOR
6693,BLUE
6694,NUTCRACKER
6695,SCARECROW
6696,ITALIAN FATHER
6697,WISE ELDERLY ALIEN
6698,PIRATES
6699,MANIC MOUSE
6700,COOL ZONE RECORDING
6701,PARKGOERS
6702,ALIEN PORN STAR/FEMALE ALIEN PORN STAR
6703,FLYING SQUIRREL
6704,ALIEN ATTORNEY
6705,BAGPIPER
6706,ALIEN MOM
6707,ALIEN MOM/ALIEN KIDS
6708,YOUNG FEMALE CREATURE
6709,INTELLECTUAL ALIEN
6710,ALIEN ANNOUNCER #1
6711,KLAUNAX
6712,SWEET MALE VOICES
6713,GENTLE VOICE
6714,ALIEN MAN
6715,SPACE BROCCOLI
6716,DON BOOKNER
6717,CIRCUS AUDIENCE
6718,FINGERNAIL MAN
6719,SVEN-GOLLY
6721,ELON
6722,IMAGINER
6723,YOUNG JEWISH MAN
6724,YOUNG MOLEMAN
6725,TUSCALOOSA PEOPLE
6726,PHARRELL WILLIAMS
6727,PRIDESTERS
6728,ALBERT
6729,LANEY FONTAINE
6730,LADY DUFF
6731,BOOK CLUB MEMBER
6732,OTHER BOOK CLUB MEMBER
6733,HEAD INSPECTOR
6734,SIKH CAB DRIVER
6735,JIM IGNATOWSKI
6736,CHAPIN-LIKE SINGER
6737,HARRY CHAPIN-TYPE SINGER
6738,CABBIES
6739,SMILE
6741,PEDICAB DRIVER
6742,SMITHERS' THOUGHTS
6743,AGED MOE
6744,RICHARD BRANSON
6745,CHURCH GROUP
6740,KEMI
6647,MAXINE LOMBARD
6746,COCKTAIL WAITRESSES
6747,SECURITY THUG #1
6748,SECURITY THUG #2
6749,LATINO WORKERS
2,Homer Simpson
15,C. Montgomery Burns
139,Krusty the Clown
140,Rev. Timothy Lovejoy
801,Comic Book Guy
56,Narrator
1413,Cletus Spuckler
2369,Gil Gunderson
1508,The Rich Texan
1114,Rainier Wolfcastle
1975,Manjula Nahasapeemapetilon
3843,Declan Desmond
3057,Lindsay Naegle
5947,Annie Crawford
2256,Frank Grimes
6190,Dan Gillick
2065,Drederick Tatum
5152,Chazz Busby
3853,Julio
5848,Raymondo
5625,Shauna Chalmers
1336,Female Executive
3390,Judge Harm
2513,Ray Magini
6127,Lady Gaga
108,Herman Hermann
6720,ELON MUSK
6500,Diggs
1653,Jay
5369,Parson
4234,CHLOE
5830,Cheech
2675,Wally
844,Llewellyn Sinclair
3266,L.T. Smash
1548,Ben
6654,PROFESSOR FARNSWORTH
156,Security Guard
5012,Dwight
3995,Roofi
3289,Howard K. Duff VIII
6401,Isabel Gutierrez
5453,Lyle McCarthy
5547,Bob Costas
2710,Saleswoman
1577,Dr. Zweig
5228,Patrick
4715,Lunchlady Dora
5301,Juliet Hobbes
2973,Brother Faith
3159,Jesse Grass
4335,Madam Wu
669,Horst
3677,Mrs. McConnell
4116,Gina Vendetti
2859,Lifeways Editor
4821,Captain Jack
6606,CAPTAIN BOWDITCH
5222,Ron Rabinowitz
5728,Martha Stewart
1770,Officer Goodman
1634,Evan Conover
1868,Agent Johnson
